,state_code,latitude,longitude,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
712,VA,38.916336,-77.230488,22182,Viena,DubMeNow,1/1/2008,6/1/2013,8/1/2008,6/5/2012,0.5836,4.4301,1.2521,2.1452,5,4,7516703,3,VA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,closed
713,TX,30.409765000000004,-97.75101,78759,Austin,Smooth-Stone,1/1/2008,7/1/2011,8/16/2010,8/16/2010,2.6247,2.6247,2.8739999999999997,4.3014,1,1,48000000,3,TX,0,0,0,1,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,closed
714,CA,37.2690782,-121.9559995,95008,Campbell,ONStor,1/1/2000,Not closed,6/2/2005,4/18/2008,5.4219,8.3014,8.0055,8.0055,6,3,65800000,1,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4.6667,1,acquired
715,NJ,40.477604,-74.626824,8844,Hillsborough,Relationship Analytics,8/1/2012,8/1/2013,4/5/2013,5/16/2013,0.6767,0.789,0.0,0.0,2,2,125000,1,NJ,0,0,0,0,1,analytics,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
716,VA,39.050108,-77.40082,20165,Potomac Falls,Summize,11/1/2006,Not closed,6/1/2007,6/1/2007,0.5808,0.5808,-0.5041,3.8301,5,1,750000,3,VA,0,0,0,0,1,search,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,1,acquired
717,GA,33.749099,-84.390185,30305,Atlanta,JouleX,1/1/2009,Not closed,6/10/2011,6/10/2011,2.4384,2.4384,2.3288,2.4384,10,1,17000000,2,GA,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,1,acquired
718,CA,37.548415000000006,-122.31563600000001,94403,San Mateo,Etelos,5/1/1999,1/1/2013,9/30/2009,5/29/2012,10.4247,13.0877,8.9808,12.7233,4,3,4087500,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0,closed
719,CA,34.491118,-119.80809599999999,93105,Santa Barbara,Make It Work,1/1/1995,6/1/2012,11/15/2005,11/15/2005,10.8795,10.8795,15.4986,15.4986,3,1,1000000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,closed
720,TX,30.280147999999997,-97.74990799999999,78701,Austin,MapMyFitness,2/8/2007,Not closed,1/1/2007,6/19/2013,-0.1041,6.3644,5.4822,6.7699,13,5,23500000,3,TX,0,0,0,1,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
721,CA,37.7776778,-122.39211019999999,94107,San Francisco,What They Like,8/29/2007,10/21/2011,8/29/2007,8/29/2007,0.0,0.0,3.055353047989626,4.754422568093388,2,1,990000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,closed
722,AZ,33.426418,-111.9396,85281,Tempe,FetchBack,4/1/2007,Not closed,1/1/2008,1/1/2008,0.7534,0.7534,3.1699,4.6247,13,1,1000000,2,AZ,0,0,0,0,1,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1,acquired
723,MA,42.364367,-71.078978,2142,Cambridge,Sermo,1/1/2006,Not closed,9/1/2006,2/17/2011,0.6658,5.1315,2.7479,6.0027,15,4,41000000,2,MA,0,0,1,0,0,health,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1.75,1,acquired
724,OR,45.3774456,-122.7569561,97062,Tualatin,Wi-Chi,1/1/2008,12/10/2011,5/15/2008,5/15/2008,0.3699,0.3699,3.055353047989626,4.754422568093388,3,1,7000000,0,OR,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,closed
725,MA,42.3624253,-71.116031,2139,Cambridge,Alnara Pharmaceuticals,1/1/2008,Not closed,10/30/2008,1/28/2010,0.8301,2.0767,1.0027,1.0027,4,2,55000000,1,MA,0,0,1,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.0,1,acquired
726,CA,37.785053000000005,-122.287295,60606,Chicago,Braintree,10/1/2007,Not closed,6/29/2011,9/17/2012,3.7452,4.9671,4.6822,4.8384,10,2,69000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,acquired
727,CA,37.421692,-121.89415600000001,95035-5444,Milpitas,Virident Systems,1/1/2006,Not closed,5/1/2007,1/28/2013,1.3288,7.0795,4.874,7.0055,25,8,129677153,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,3.0,1,acquired
728,CA,37.502169,-122.217727,94063,Redwood City,Pearl Therapeutics,1/1/2006,Not closed,7/3/2008,4/1/2013,2.5041,7.2521,3.055353047989626,4.754422568093388,4,6,232000100,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.6667,1,acquired
729,CA,37.388869,-122.072353,94041,Mountain View,Lexity,8/1/2009,Not closed,9/1/2009,3/3/2011,0.0849,1.5863,2.1151,4.0,5,2,5700000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,acquired
730,MA,42.276315999999994,-71.419229,1702,Framingham,Diligent Technologies,1/1/2002,Not closed,8/21/2007,8/21/2007,5.6384,5.6384,4.2493,4.2493,3,1,10500000,1,MA,0,0,1,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,acquired
731,NY,41.019264,-73.683462,10573,Rye Brook,eBillme,10/1/2004,6/15/2012,9/20/2006,9/1/2008,1.9699,3.9205,3.055353047989626,4.754422568093388,2,2,23000000,0,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,1,closed
732,WA,47.676378,-122.122155,98052,Redmond,Smilebox,8/28/2000,Not closed,2/1/2006,2/23/2010,5.4329,9.4959,3.055353047989626,4.754422568093388,13,3,14000000,0,WA,0,0,0,0,1,photo_video,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,acquired
733,CA,37.536402,-122.325129,94403,San Mateo,B-hive Networks,1/1/2005,Not closed,8/25/2006,8/25/2006,1.6466,1.6466,3.055353047989626,4.754422568093388,4,2,7500000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.0,1,acquired
734,NY,40.650104,-73.94958199999999,11211,Brooklyn,Hot Potato,1/1/2009,Not closed,11/25/2009,11/25/2009,0.8986,0.8986,0.4137,1.6329,12,1,1420000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,1,acquired
735,WA,47.6257402,-122.35816229999999,98119,Seattle,Kashless,9/1/2008,12/25/2010,10/29/2008,2/4/2011,0.1589,2.4274,-0.1699,2.2137,1,2,9000000,2,WA,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1.0,1,closed
736,PA,40.245664,-74.845997,19067,Yardley,Three Screen Games,1/1/2009,3/14/2012,10/7/2009,10/7/2009,0.7644,0.7644,3.055353047989626,4.754422568093388,3,1,500000,0,PA,0,0,0,0,1,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,closed
737,CA,37.388869,-122.072353,94041,Mountain View,LaunchGram,1/10/2012,Not closed,1/23/2012,10/1/2012,0.0356,0.726,0.474,0.9205,4,2,70000,2,CA,1,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,acquired
738,CA,33.09568,-117.24403400000001,92009,Carlsbad,BrightQube,10/1/2006,10/1/2009,5/1/2007,5/27/2008,0.5808,1.6548,3.055353047989626,4.754422568093388,3,2,850000,0,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1.0,1,closed
739,CA,34.019657,-118.487549,90401,Santa Monica,ServiceMesh,1/1/2008,Not closed,11/16/2011,11/16/2011,3.8767,3.8767,3.0027,5.8329,9,1,15000000,2,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
740,CA,37.788266,-122.403865,94108,San Francisco,Lookery,8/1/2007,Not closed,2/7/2008,9/4/2008,0.5205,1.0959,0.2521,2.0575,12,2,3150000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.5,1,acquired
741,CA,37.779281,-122.41923600000001,94109,San Francisco,Wantful,1/1/2011,9/6/2013,3/20/2012,3/20/2012,1.2164,1.2164,1.4164,2.6822,6,1,5500000,2,CA,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1,closed
742,CA,38.021489,-122.519998,94903,San Rafael,Zep Solar,1/1/2009,Not closed,11/20/2013,11/20/2013,4.8877,4.8877,3.2877,3.2877,8,1,10571182,1,CA,1,0,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,acquired
743,CA,34.102827000000005,-118.32999,90028,Hollywood,Help Me Rent Magazine,1/1/2010,5/1/2012,8/1/2010,8/1/2010,0.5808,0.5808,3.055353047989626,4.754422568093388,13,1,500000,0,CA,1,0,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,closed
744,CA,37.872222,-122.268403,94710,Berkeley,MOG,6/1/2005,Not closed,5/4/2006,2/26/2010,0.9233,4.7425,0.6712,7.7671,12,7,24900000,3,CA,1,0,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3.0,1,acquired
745,CA,34.147645000000004,-118.144478,91105,Pasadena,Loud3r,9/1/2007,7/15/2012,6/5/2009,12/28/2009,1.7616,2.326,0.8767,3.0274,12,2,3529175,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0,closed
746,NY,40.74188770000001,-74.00474659999999,10011,New York,Oyster.com,3/1/2008,Not closed,3/1/2008,10/11/2012,0.0,4.6164,3.2904,5.2685,15,4,23400000,3,NY,0,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.25,1,acquired
747,CA,37.4155698,-121.9486567,95134,San Jose,LogLogic,1/1/2002,Not closed,5/26/2009,5/26/2009,7.4027,7.4027,7.4,11.874,15,1,8800000,3,CA,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.0,1,acquired
748,NY,40.728425,-73.999882,10012,New York,StyleTrek,2/1/2010,1/1/2012,2/1/2010,2/1/2010,0.0,0.0,0.3288,0.3288,2,1,1500000,1,NY,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,1,closed
749,CA,32.988246999999994,-117.08076899999999,92128,San Diego,Sequoia Communications,1/1/2000,1/1/2011,11/9/2004,6/2/2009,4.8603,9.4247,3.055353047989626,4.754422568093388,3,7,74000000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2.0,1,closed
750,OR,45.520247,-122.674195,97201,Portland,SnapNames,1/1/2000,Not closed,6/1/2001,12/31/2001,1.4164,2.0,7.0055,11.4219,3,3,8800000,2,OR,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.0,0,acquired
751,CA,37.775228000000006,-122.39963,94107,San Francisco,Simple Star,1/1/2001,Not closed,8/1/2003,8/10/2005,2.5808,4.6082,0.5808,10.2219,3,2,7100000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.5,1,acquired
752,MA,42.3751,-71.105616,2142,Cambridge,StyleFeeder,5/3/2006,Not closed,9/1/2007,5/1/2009,1.3315,2.9973,2.1616,5.9616,8,3,3500000,6,MA,0,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1.6667,1,acquired
753,CA,37.368829999999996,-122.03635,94089,Sunnyvale,FlashSoft,11/25/2009,Not closed,6/28/2011,6/28/2011,1.589,1.589,1.1863,2.5452,6,1,3000000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,acquired
754,NY,42.961748,-78.870914,14217,Kenmore,TrustDegrees,3/1/2011,1/1/2012,4/17/2011,6/9/2011,0.1288,0.27399999999999997,0.3068,0.3068,5,2,11000,1,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
755,CA,33.553278000000006,-117.6779,92677,Laguna Niguel,Symwave,1/1/2001,Not closed,7/18/2007,8/6/2009,6.5452,8.6,5.0027,5.0027,4,3,26200000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,acquired
756,CA,37.398022,-122.04914299999999,94043,Mountain View,Clearwell Systems,12/6/2004,5/19/2011,4/4/2006,8/22/2007,1.3259999999999998,2.7096,4.3699,6.462999999999999,6,2,29000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,acquired
757,CA,37.400945,-122.111318,94040-1309,Mountain View,Impeva,1/1/2004,3/16/2012,11/3/2008,11/3/2008,4.8438,4.8438,3.055353047989626,4.754422568093388,2,1,10000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,0,closed
758,CA,32.833501,-117.26162,92037,La Jolla,Nettle,10/4/2010,1/1/2012,8/11/2011,8/11/2011,0.8521,0.8521,0.0,2.9425,3,1,500000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,1,closed
759,CA,37.487259,-122.23221699999999,94063,Redwood City,CubeTree,1/1/2008,Not closed,2/1/2008,11/2/2009,0.0849,1.8384,1.4164,2.3369999999999997,3,3,11500000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1.5,1,acquired
760,TX,30.2734822,-97.7588828,78703,Austin,Infochimps,7/14/2009,Not closed,9/14/2010,6/4/2013,1.1699,3.8932,2.3014,3.4301,8,5,5350000,3,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,acquired
761,CA,37.787126,-122.39783,94105,San Francisco,Songbird,2/1/2006,6/28/2013,10/2/2006,1/27/2010,0.6658,3.989,5.0849,7.3699,27,3,11015719,4,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,closed
762,CA,37.779281,-122.41923600000001,94103,San Francisco,SimpleGeo,5/1/2009,Not closed,11/10/2009,5/18/2010,0.5288,1.0466,1.2959,3.3781,30,3,9807367,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,8.6667,1,acquired
763,CA,37.779281,-122.41923600000001,94110,San Francisco,1000memories,7/1/2010,Not closed,1/1/2010,2/16/2011,-0.4959,0.6301,0.589,3.011,8,2,2535000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.0,1,acquired
764,TX,32.958634,-96.82364100000001,75001,Addison,SensorLogic,1/1/2002,Not closed,6/19/2007,12/13/2010,5.4658,8.9534,8.8384,8.9534,4,3,19000000,2,TX,0,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,5.3333,1,acquired
765,CA,37.388869,-122.072353,94041,Mountain View,TouristEye,2/1/2010,Not closed,2/1/2010,11/6/2012,0.0,2.7644,1.1616,1.1616,4,3,475000,1,CA,1,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,0,acquired
766,NY,40.730646,-73.986614,10005,New York,Oberon Media,1/1/2003,Not closed,10/6/2008,11/10/2010,5.7671,7.8629999999999995,9.2575,9.2575,16,2,36000000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.0,1,acquired
767,CA,37.662431,-121.874679,94588,Pleasanton,Arroyo Video Solutions,1/1/2002,Not closed,3/2/2005,3/2/2005,3.1671,3.1671,3.055353047989626,4.754422568093388,4,1,12000000,0,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.0,1,acquired
768,CA,39.78373,-100.445882,92130-2042,San Diego,Aragon Pharmaceuticals,1/1/2009,Not closed,5/27/2009,10/4/2012,0.4,3.7589,3.0,3.0,15,4,122000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,acquired
769,NY,40.730646,-73.986614,10005,New York,#waywire,6/1/2012,Not closed,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,NY,0,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,acquired
770,NY,40.729839,-73.991781,10003,New York,Feedtrace,8/10/2009,Not closed,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,acquired
771,OH,41.505161,-81.693445,44131,Cleveland,Five Star Technologies,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,3.055353047989626,4.754422568093388,4,3,13222860,0,OH,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,1,closed
772,IN,39.914281,-86.07647800000001,46250,Indianapolis,Vontoo,1/1/2005,10/31/2012,2/17/2009,2/24/2011,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,IN,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,0,closed
773,MA,42.3751,-71.105616,2142,Cambridge,Allurent,1/1/2005,Not closed,2/22/2010,2/22/2010,5.1452,5.1452,2.0,2.0,4,1,2000000,1,MA,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,acquired
774,CA,37.5455355,-122.32088020000002,94608,Emeryville,Quantivo,1/1/2005,Not closed,1/9/2008,12/16/2009,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,acquired
775,CA,37.431090999999995,-122.099263,94043,Mountain View,Crossing Automation,1/1/2003,Not closed,5/5/2008,3/23/2010,5.3452,7.2274,3.055353047989626,4.754422568093388,2,4,13045000,0,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.0,1,acquired
776,CA,25.752357999999997,-80.25468000000001,94104,San Francisco,Scrapblog,1/1/2006,Not closed,3/6/2006,2/5/2010,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,acquired
777,CA,37.558245,-122.302654,94402,San Mateo,Yield Software,1/1/2007,Not closed,6/4/2008,6/4/2008,1.4247,1.4247,1.0,1.0,7,1,6000000,1,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0,1,acquired
778,PA,40.039353000000006,-76.307448,17603,Lancaster,FlyCast,1/1/2006,1/1/2013,1/1/2008,7/22/2009,2.0,3.5562,4.5699,4.5699,3,2,2100000,1,PA,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,0,closed
779,WA,39.78373,-100.445882,98104,Seattle,Off & Away,12/1/2009,Not closed,5/3/2010,10/21/2010,0.4192,0.8877,0.0849,1.8630000000000002,3,2,3250000,3,WA,0,0,0,0,1,travel,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.0,1,acquired
780,CA,37.3969138,-121.8939054,95131,San Jose,CypherMax,1/1/2000,9/10/2012,7/27/2006,2/25/2007,6.5726,7.1562,3.055353047989626,4.754422568093388,1,3,148000000,0,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,closed
781,CA,34.185043,-118.878852,91360,Thousand Oaks,Nexsan,1/1/2000,Not closed,12/1/2003,4/18/2009,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,acquired
782,UT,40.233844,-111.658534,84087,Provo,Tipping Bucket,4/8/2009,1/1/2012,4/1/2009,3/1/2010,-0.0192,0.8959,1.063,1.063,4,2,72000,1,UT,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
783,CA,37.416596999999996,-122.15406399999999,94304,Palo Alto,Qlusters,1/1/2001,9/11/2008,8/8/2007,8/8/2007,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,CA,1,0,0,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,closed
784,NY,40.775309,-73.98365600000001,10001,New York,Producteev,7/8/2008,Not closed,7/15/2008,2/1/2010,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,NY,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,1,acquired
785,NY,40.759089,-73.987573,10036,New York,SpinTheCam,2/12/2010,2/17/2012,1/1/2010,1/1/2010,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
786,CA,37.229676,-121.971225,95032-5405,Los Gatos,Amalfi Semiconductor,1/1/2003,Not closed,2/1/2006,4/24/2012,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,acquired
787,OH,39.96226,-83.00070600000001,43207,Columbus,Dormzy,5/1/2010,3/1/2013,5/1/2010,5/1/2010,0.0,0.0,0.0,0.0,2,1,250000,1,OH,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,closed
788,CA,34.144926,-118.149767,91105,Pasadena,iChange,1/1/2008,Not closed,10/1/2007,2/1/2010,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,CA,1,0,0,0,0,health,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2.0,0,acquired
789,OR,39.78373,-100.445882,97204,Portland,AppFog,8/1/2010,Not closed,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,acquired
790,CA,38.904548999999996,-77.061767,94104,San Francisco,HotPads,5/4/2005,Not closed,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,acquired
791,WA,47.682233000000004,-122.135521,98052,Redmond,Sampa,3/1/2005,7/17/2009,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,closed
792,CA,37.781557,-122.407959,94103,San Francisco,DanceJam,4/1/2007,1/1/2011,5/1/2007,2/1/2008,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,closed
793,CA,37.571318,-122.26796200000001,94404,Foster City,Right90,1/1/2003,Not closed,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,acquired
794,CA,37.775196,-122.41920400000001,94107,San Francisco,SocialMedia.com,1/1/2007,Not closed,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,acquired
795,NY,40.730646,-73.986614,10014,New York,BuyWithMe,3/1/2009,Not closed,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,acquired
796,CO,47.601803000000004,-122.332085,80205,Denver,Photobucket,6/1/2003,Not closed,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,CO,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,acquired
797,CA,37.320309,-122.05004,95014,Cupertino,XtremIO,1/1/2009,Not closed,11/11/2009,12/5/2011,0.8603,2.926,3.0,3.0,4,3,19000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,acquired
798,CA,37.368829999999996,-122.03635,94086,Sunnyvale,Level 5 Networks,1/1/2002,Not closed,6/20/2005,6/20/2005,3.4685,3.4685,2.0,2.0,3,1,30000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.0,1,acquired
799,CA,37.388869,-122.072353,94041,Mountain View,Votizen,3/19/2009,Not closed,9/23/2010,2/24/2012,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,acquired
800,CA,34.1086325,-118.02158179999999,91006,Arcadia,Siimpel Corporation,1/1/2000,Not closed,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,acquired
801,CA,37.553743,-122.300246,94402,San Mateo,TalkPlus,2/1/2004,5/7/2008,10/1/2006,10/1/2006,2.6658,2.6658,3.055353047989626,4.754422568093388,6,1,5500000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,closed
802,WA,47.578174,-122.212731,98006,Bellevue,Napera Networks,12/1/2006,Not closed,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1,acquired
803,CA,39.78373,-100.445882,94063-2026,Redwood City,NebuAd,1/1/2006,5/20/2009,7/1/2007,9/1/2007,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,closed
